zip,city,state_id,state_name,population,prob
43080,Utica,OH,Ohio,4768,0.00001431320000
43081,Westerville,OH,Ohio,64387,0.00019328500000
43082,Westerville,OH,Ohio,33124,0.00009943560000
43084,Woodstock,OH,Ohio,813,0.00000244056000
43085,Columbus,OH,Ohio,26576,0.00007977900000
43101,Adelphi,OH,Ohio,336,0.00000100865000
43102,Amanda,OH,Ohio,3861,0.00001159040000
43103,Ashville,OH,Ohio,11966,0.00003592100000
43105,Baltimore,OH,Ohio,8731,0.00002620980000
43106,Bloomingburg,OH,Ohio,1773,0.00000532241000
43107,Bremen,OH,Ohio,3320,0.00000996638000
43109,Brice,OH,Ohio,164,0.00000049231500
43110,Canal Winchester,OH,Ohio,38125,0.00011444800000
43111,Carbon Hill,OH,Ohio,97,0.00000029118600
43112,Carroll,OH,Ohio,5092,0.00001528580000
43113,Circleville,OH,Ohio,24588,0.00007381120000
43115,Clarksburg,OH,Ohio,1886,0.00000566162000
43116,Commercial Point,OH,Ohio,2608,0.00000782901000
43117,Derby,OH,Ohio,72,0.00000021613800
43119,Galloway,OH,Ohio,28435,0.00008535960000
43123,Grove City,OH,Ohio,66351,0.00019918000000
43125,Groveport,OH,Ohio,13756,0.00004129440000
43126,Harrisburg,OH,Ohio,379,0.00000113773000
43127,Haydenville,OH,Ohio,367,0.00000110170000
43128,Jeffersonville,OH,Ohio,2179,0.00000654118000
43130,Lancaster,OH,Ohio,61561,0.00018480100000
43135,Laurelville,OH,Ohio,3925,0.00001178250000
43136,Lithopolis,OH,Ohio,2256,0.00000677233000
43137,Lockbourne,OH,Ohio,2234,0.00000670629000
43138,Logan,OH,Ohio,19017,0.00005708750000
43140,London,OH,Ohio,23968,0.00007195000000
43142,Milledgeville,OH,Ohio,112,0.00000033621500
43143,Mount Sterling,OH,Ohio,5617,0.00001686180000
43144,Murray City,OH,Ohio,427,0.00000128182000
43145,New Holland,OH,Ohio,2019,0.00000606088000
43146,Orient,OH,Ohio,12940,0.00003884490000
43147,Pickerington,OH,Ohio,44700,0.00013418600000
43148,Pleasantville,OH,Ohio,1872,0.00000561960000
43149,Rockbridge,OH,Ohio,2655,0.00000797010000
43150,Rushville,OH,Ohio,2368,0.00000710855000
43151,Sedalia,OH,Ohio,233,0.00000069944700
43152,South Bloomingville,OH,Ohio,564,0.00000169308000
43153,South Solon,OH,Ohio,1008,0.00000302594000
43154,Stoutsville,OH,Ohio,3880,0.00001164750000
43155,Sugar Grove,OH,Ohio,2324,0.00000697646000
43156,Tarlton,OH,Ohio,196,0.00000058837600
43157,Thurston,OH,Ohio,626,0.00000187920000
43158,Union Furnace,OH,Ohio,418,0.00000125480000
43160,Washington Court House,OH,Ohio,21933,0.00006584110000
43162,West Jefferson,OH,Ohio,6845,0.00002054810000
43164,Williamsport,OH,Ohio,2222,0.00000667027000
43201,Columbus,OH,Ohio,33816,0.00010151300000
43202,Columbus,OH,Ohio,20226,0.00006071680000
43203,Columbus,OH,Ohio,9145,0.00002745260000
43204,Columbus,OH,Ohio,43649,0.00013103100000
43205,Columbus,OH,Ohio,12344,0.00003705570000
43206,Columbus,OH,Ohio,22490,0.00006751320000
43207,Columbus,OH,Ohio,46039,0.00013820500000
43209,Columbus,OH,Ohio,28867,0.00008665640000
43210,Columbus,OH,Ohio,12962,0.00003891090000
43211,Columbus,OH,Ohio,22555,0.00006770830000
43212,Columbus,OH,Ohio,22162,0.00006652860000
43213,Columbus,OH,Ohio,35957,0.00010794000000
43214,Columbus,OH,Ohio,26455,0.00007941580000
43215,Columbus,OH,Ohio,15319,0.00004598640000
43217,Columbus,OH,Ohio,2174,0.00000652618000
43218,Columbus,OH,Ohio,0,0.00000000000000
43219,Columbus,OH,Ohio,32131,0.00009645470000
43220,Columbus,OH,Ohio,29296,0.00008794430000
43221,Columbus,OH,Ohio,35174,0.00010559000000
43222,Columbus,OH,Ohio,4304,0.00001292030000
43223,Columbus,OH,Ohio,27461,0.00008243570000
43224,Columbus,OH,Ohio,44879,0.00013472300000
43227,Columbus,OH,Ohio,24782,0.00007439360000
43228,Columbus,OH,Ohio,56442,0.00016943400000
43229,Columbus,OH,Ohio,55438,0.00016642000000
43230,Columbus,OH,Ohio,58956,0.00017698100000
43231,Columbus,OH,Ohio,23069,0.00006925130000
43232,Columbus,OH,Ohio,47471,0.00014250400000
43235,Columbus,OH,Ohio,44037,0.00013219600000
43240,Columbus,OH,Ohio,6773,0.00002033200000
43302,Marion,OH,Ohio,55093,0.00016538500000
43310,Belle Center,OH,Ohio,2737,0.00000821626000
43311,Bellefontaine,OH,Ohio,19945,0.00005987330000
43314,Caledonia,OH,Ohio,2943,0.00000883465000
43315,Cardington,OH,Ohio,6974,0.00002093540000
43316,Carey,OH,Ohio,6252,0.00001876800000
43317,Chesterville,OH,Ohio,175,0.00000052533600
43318,De Graff,OH,Ohio,3887,0.00001166850000
43319,East Liberty,OH,Ohio,1010,0.00000303194000
43320,Edison,OH,Ohio,1259,0.00000377942000
43321,Fulton,OH,Ohio,349,0.00000104767000
43322,Green Camp,OH,Ohio,349,0.00000104767000
43323,Harpster,OH,Ohio,647,0.00000194224000
43324,Huntsville,OH,Ohio,2504,0.00000751681000
43325,Iberia,OH,Ohio,112,0.00000033621500
43326,Kenton,OH,Ohio,12929,0.00003881180000
43330,Kirby,OH,Ohio,59,0.00000017711300
43331,Lakeview,OH,Ohio,4150,0.00001245800000
43332,La Rue,OH,Ohio,1482,0.00000444885000
43333,Lewistown,OH,Ohio,872,0.00000261767000
43334,Marengo,OH,Ohio,6331,0.00001900520000
43336,Middleburg,OH,Ohio,0,0.00000000000000
43337,Morral,OH,Ohio,838,0.00000251561000
43338,Mount Gilead,OH,Ohio,10163,0.00003050850000
43340,Mount Victory,OH,Ohio,2210,0.00000663424000
43341,New Bloomington,OH,Ohio,947,0.00000284282000
43342,Prospect,OH,Ohio,3466,0.00001040470000
43343,Quincy,OH,Ohio,1176,0.00000353026000
43344,Richwood,OH,Ohio,5911,0.00001774440000
43345,Ridgeway,OH,Ohio,973,0.00000292087000
43346,Roundhead,OH,Ohio,71,0.00000021313600
43347,Rushsylvania,OH,Ohio,1382,0.00000414865000
43348,Russells Point,OH,Ohio,2022,0.00000606988000
43350,Sparta,OH,Ohio,245,0.00000073547100
43351,Upper Sandusky,OH,Ohio,10748,0.00003226460000
43356,Waldo,OH,Ohio,1004,0.00000301393000
43357,West Liberty,OH,Ohio,4422,0.00001327450000
43358,West Mansfield,OH,Ohio,2527,0.00000758585000
43359,Wharton,OH,Ohio,663,0.00000199027000
43360,Zanesfield,OH,Ohio,1861,0.00000558657000
43402,Bowling Green,OH,Ohio,31942,0.00009588730000
43403,Bowling Green,OH,Ohio,4776,0.00001433720000
43406,Bradner,OH,Ohio,1710,0.00000513328000
43407,Burgoon,OH,Ohio,556,0.00000166907000
43408,Clay Center,OH,Ohio,379,0.00000113773000
43410,Clyde,OH,Ohio,9808,0.00002944280000
43412,Curtice,OH,Ohio,3813,0.00001144630000
43413,Cygnet,OH,Ohio,983,0.00000295089000
43414,Dunbridge,OH,Ohio,183,0.00000054935100
43416,Elmore,OH,Ohio,2972,0.00000892171000
43420,Fremont,OH,Ohio,29798,0.00008945120000
43430,Genoa,OH,Ohio,4951,0.00001486250000
43431,Gibsonburg,OH,Ohio,4843,0.00001453830000
43432,Graytown,OH,Ohio,1165,0.00000349724000
43433,Gypsum,OH,Ohio,47,0.00000014109000
43434,Harbor View,OH,Ohio,153,0.00000045929400
43435,Helena,OH,Ohio,1070,0.00000321205000
43436,Isle Saint George,OH,Ohio,1,0.00000000300192
43437,Jerry City,OH,Ohio,483,0.00000144993000
43438,Kelleys Island,OH,Ohio,292,0.00000087656100
43439,Lacarne,OH,Ohio,57,0.00000017110900
43440,Lakeside Marblehead,OH,Ohio,4194,0.00001259010000
43442,Lindsey,OH,Ohio,883,0.00000265070000
43443,Luckey,OH,Ohio,1858,0.00000557757000
43445,Martin,OH,Ohio,1048,0.00000314601000
43446,Middle Bass,OH,Ohio,78,0.00000023415000
43447,Millbury,OH,Ohio,3214,0.00000964817000
43449,Oak Harbor,OH,Ohio,8331,0.00002500900000
43450,Pemberville,OH,Ohio,3574,0.00001072890000
43451,Portage,OH,Ohio,1223,0.00000367135000
43452,Port Clinton,OH,Ohio,14014,0.00004206890000
43456,Put In Bay,OH,Ohio,495,0.00000148595000
43457,Risingsun,OH,Ohio,1421,0.00000426573000
43458,Rocky Ridge,OH,Ohio,346,0.00000103866000
43460,Rossford,OH,Ohio,6243,0.00001874100000
43462,Rudolph,OH,Ohio,1012,0.00000303794000
43463,Stony Ridge,OH,Ohio,470,0.00000141090000
43464,Vickery,OH,Ohio,1938,0.00000581772000
43465,Walbridge,OH,Ohio,5665,0.00001700590000
43466,Wayne,OH,Ohio,2456,0.00000737272000
43467,West Millgrove,OH,Ohio,104,0.00000031220000
43468,Williston,OH,Ohio,702,0.00000210735000
43469,Woodville,OH,Ohio,2806,0.00000842339000
43501,Alvordton,OH,Ohio,934,0.00000280379000
43502,Archbold,OH,Ohio,6769,0.00002032000000
43504,Berkey,OH,Ohio,1051,0.00000315502000
43505,Blakeslee,OH,Ohio,88,0.00000026416900
43506,Bryan,OH,Ohio,14623,0.00004389710000
43510,Colton,OH,Ohio,227,0.00000068143600
43511,Custar,OH,Ohio,1084,0.00000325408000
43512,Defiance,OH,Ohio,28627,0.00008593600000
43515,Delta,OH,Ohio,7642,0.00002294070000
43516,Deshler,OH,Ohio,2696,0.00000809318000
43517,Edgerton,OH,Ohio,3748,0.00001125120000
43518,Edon,OH,Ohio,2939,0.00000882264000
43519,Evansport,OH,Ohio,328,0.00000098463000
43520,Farmer,OH,Ohio,24,0.00000007204610
43521,Fayette,OH,Ohio,2934,0.00000880763000
43522,Grand Rapids,OH,Ohio,3477,0.00001043770000
43523,Grelton,OH,Ohio,47,0.00000014109000
43524,Hamler,OH,Ohio,1126,0.00000338016000
43525,Haskins,OH,Ohio,1107,0.00000332313000
43526,Hicksville,OH,Ohio,5413,0.00001624940000
43527,Holgate,OH,Ohio,2339,0.00000702149000
43528,Holland,OH,Ohio,16663,0.00005002100000
43529,Hoytville,OH,Ohio,331,0.00000099363600
43530,Jewell,OH,Ohio,2,0.00000000600384
43531,Kunkle,OH,Ohio,340,0.00000102065000
43532,Liberty Center,OH,Ohio,3428,0.00001029060000
43533,Lyons,OH,Ohio,1418,0.00000425672000
43534,McClure,OH,Ohio,1697,0.00000509426000
43535,Malinta,OH,Ohio,559,0.00000167807000
43536,Mark Center,OH,Ohio,205,0.00000061539400
43537,Maumee,OH,Ohio,30075,0.00009028280000
43540,Metamora,OH,Ohio,1426,0.00000428074000
43541,Milton Center,OH,Ohio,155,0.00000046529800
43542,Monclova,OH,Ohio,4293,0.00001288720000
43543,Montpelier,OH,Ohio,7466,0.00002241230000
43545,Napoleon,OH,Ohio,14574,0.00004375000000
43547,Neapolis,OH,Ohio,511,0.00000153398000
43548,New Bavaria,OH,Ohio,753,0.00000226045000
43549,Ney,OH,Ohio,1368,0.00000410663000
43551,Perrysburg,OH,Ohio,42573,0.00012780100000
43553,Pettisville,OH,Ohio,502,0.00000150696000
43554,Pioneer,OH,Ohio,2020,0.00000606388000
43555,Ridgeville Corners,OH,Ohio,265,0.00000079550900
43556,Sherwood,OH,Ohio,1715,0.00000514829000
43557,Stryker,OH,Ohio,3203,0.00000961515000
43558,Swanton,OH,Ohio,13393,0.00004020470000
43560,Sylvania,OH,Ohio,32149,0.00009650870000
43565,Tontogany,OH,Ohio,422,0.00000126681000
43566,Waterville,OH,Ohio,8129,0.00002440260000
43567,Wauseon,OH,Ohio,13149,0.00003947230000
43569,Weston,OH,Ohio,2887,0.00000866654000
43570,West Unity,OH,Ohio,3387,0.00001016750000
43571,Whitehouse,OH,Ohio,7112,0.00002134970000
43604,Toledo,OH,Ohio,9812,0.00002945480000
43605,Toledo,OH,Ohio,25361,0.00007613170000
43606,Toledo,OH,Ohio,25112,0.00007538420000
43607,Toledo,OH,Ohio,20732,0.00006223580000
43608,Toledo,OH,Ohio,14702,0.00004413420000
43609,Toledo,OH,Ohio,20327,0.00006102000000
43610,Toledo,OH,Ohio,4506,0.00001352670000
43611,Toledo,OH,Ohio,18636,0.00005594380000
43612,Toledo,OH,Ohio,28387,0.00008521550000
43613,Toledo,OH,Ohio,32387,0.00009722320000
43614,Toledo,OH,Ohio,29395,0.00008824150000
43615,Toledo,OH,Ohio,39621,0.00011893900000
43616,Oregon,OH,Ohio,20369,0.00006114610000
43617,Toledo,OH,Ohio,8526,0.00002559440000
43619,Northwood,OH,Ohio,7104,0.00002132560000
43620,Toledo,OH,Ohio,5317,0.00001596120000
43623,Toledo,OH,Ohio,19749,0.00005928490000
43701,Zanesville,OH,Ohio,55409,0.00016633300000
43711,Ava,OH,Ohio,63,0.00000018912100
43713,Barnesville,OH,Ohio,6653,0.00001997180000
43716,Beallsville,OH,Ohio,1666,0.00000500120000
43717,Belle Valley,OH,Ohio,142,0.00000042627300
43718,Belmont,OH,Ohio,2724,0.00000817723000
43719,Bethesda,OH,Ohio,2601,0.00000780800000
43720,Blue Rock,OH,Ohio,1096,0.00000329010000
43721,Brownsville,OH,Ohio,305,0.00000091558600
43722,Buffalo,OH,Ohio,722,0.00000216739000
43723,Byesville,OH,Ohio,4608,0.00001383280000
43724,Caldwell,OH,Ohio,9189,0.00002758460000
43725,Cambridge,OH,Ohio,20073,0.00006025760000
43727,Chandlersville,OH,Ohio,1325,0.00000397754000
43728,Chesterhill,OH,Ohio,1333,0.00000400156000
43730,Corning,OH,Ohio,2699,0.00000810218000
43731,Crooksville,OH,Ohio,5011,0.00001504260000
43732,Cumberland,OH,Ohio,1422,0.00000426873000
43733,Derwent,OH,Ohio,65,0.00000019512500
43734,Duncan Falls,OH,Ohio,1912,0.00000573967000
43735,East Fultonham,OH,Ohio,227,0.00000068143600
43736,Fairview,OH,Ohio,25,0.00000007504800
43738,Fultonham,OH,Ohio,108,0.00000032420700
43739,Glenford,OH,Ohio,2687,0.00000806616000
43740,Gratiot,OH,Ohio,218,0.00000065441900
43746,Hopewell,OH,Ohio,661,0.00000198427000
43747,Jerusalem,OH,Ohio,1437,0.00000431376000
43748,Junction City,OH,Ohio,2938,0.00000881964000
43749,Kimbolton,OH,Ohio,1790,0.00000537344000
43750,Kipling,OH,Ohio,119,0.00000035722900
43754,Lewisville,OH,Ohio,1387,0.00000416366000
43755,Lore City,OH,Ohio,1688,0.00000506724000
43756,Mcconnelsville,OH,Ohio,5186,0.00001556800000
43758,Malta,OH,Ohio,2779,0.00000834234000
43759,Morristown,OH,Ohio,225,0.00000067543200
43760,Mount Perry,OH,Ohio,1487,0.00000446386000
43761,Moxahala,OH,Ohio,100,0.00000030019200
43762,New Concord,OH,Ohio,5297,0.00001590120000
43764,New Lexington,OH,Ohio,7809,0.00002344200000
43766,New Straitsville,OH,Ohio,1174,0.00000352425000
43767,Norwich,OH,Ohio,1011,0.00000303494000
43768,Old Washington,OH,Ohio,485,0.00000145593000
43771,Philo,OH,Ohio,2159,0.00000648115000
43772,Pleasant City,OH,Ohio,1797,0.00000539445000
43773,Quaker City,OH,Ohio,2896,0.00000869356000
43777,Roseville,OH,Ohio,5189,0.00001557700000
43778,Salesville,OH,Ohio,1286,0.00000386047000
43779,Sarahsville,OH,Ohio,587,0.00000176213000
43780,Senecaville,OH,Ohio,1936,0.00000581172000
43782,Shawnee,OH,Ohio,734,0.00000220341000
43783,Somerset,OH,Ohio,5342,0.00001603630000
43786,Stafford,OH,Ohio,81,0.00000024315600
43787,Stockport,OH,Ohio,3202,0.00000961215000
43788,Summerfield,OH,Ohio,721,0.00000216438000
43791,White Cottage,OH,Ohio,200,0.00000060038400
43793,Woodsfield,OH,Ohio,4477,0.00001343960000
43802,Adamsville,OH,Ohio,1448,0.00000434678000
43804,Baltic,OH,Ohio,3834,0.00001150940000
43805,Blissfield,OH,Ohio,260,0.00000078049900
43811,Conesville,OH,Ohio,624,0.00000187320000
43812,Coshocton,OH,Ohio,18496,0.00005552350000
43821,Dresden,OH,Ohio,4303,0.00001291730000
43822,Frazeysburg,OH,Ohio,4864,0.00001460130000
43824,Fresno,OH,Ohio,4202,0.00001261410000
43830,Nashport,OH,Ohio,6220,0.00001867190000
43832,Newcomerstown,OH,Ohio,7538,0.00002262850000
43836,Plainfield,OH,Ohio,117,0.00000035122500
43837,Port Washington,OH,Ohio,1854,0.00000556556000
43840,Stone Creek,OH,Ohio,1236,0.00000371037000
43842,Trinway,OH,Ohio,188,0.00000056436100
43843,Walhonding,OH,Ohio,845,0.00000253662000
43844,Warsaw,OH,Ohio,4325,0.00001298330000
43845,West Lafayette,OH,Ohio,4862,0.00001459530000
43901,Adena,OH,Ohio,1915,0.00000574868000
43902,Alledonia,OH,Ohio,226,0.00000067843400
43903,Amsterdam,OH,Ohio,2037,0.00000611491000
43905,Barton,OH,Ohio,463,0.00000138989000
43906,Bellaire,OH,Ohio,8123,0.00002438460000
43907,Cadiz,OH,Ohio,5030,0.00001509970000
43908,Bergholz,OH,Ohio,1123,0.00000337116000
43909,Blaine,OH,Ohio,39,0.00000011707500
43910,Bloomingdale,OH,Ohio,3448,0.00001035060000
43912,Bridgeport,OH,Ohio,6177,0.00001854290000
43913,Brilliant,OH,Ohio,1195,0.00000358730000
43914,Cameron,OH,Ohio,31,0.00000009305950
43915,Clarington,OH,Ohio,1171,0.00000351525000
43917,Dillonvale,OH,Ohio,2934,0.00000880763000
43920,East Liverpool,OH,Ohio,21687,0.00006510270000
43925,East Springfield,OH,Ohio,221,0.00000066342400
43926,Empire,OH,Ohio,210,0.00000063040300
43928,Glencoe,OH,Ohio,130,0.00000039025000
43930,Hammondsville,OH,Ohio,1103,0.00000331112000
43931,Hannibal,OH,Ohio,167,0.00000050132100
43932,Irondale,OH,Ohio,927,0.00000278278000
43933,Jacobsburg,OH,Ohio,2013,0.00000604287000
43934,Lansing,OH,Ohio,192,0.00000057636900
43935,Martins Ferry,OH,Ohio,8181,0.00002455870000
43938,Mingo Junction,OH,Ohio,5813,0.00001745020000
43939,Mount Pleasant,OH,Ohio,274,0.00000082252600
43940,Neffs,OH,Ohio,369,0.00000110771000
43942,Powhatan Point,OH,Ohio,2732,0.00000820125000
43943,Rayland,OH,Ohio,3227,0.00000968720000
43944,Richmond,OH,Ohio,2319,0.00000696145000
43945,Salineville,OH,Ohio,3142,0.00000943203000
43946,Sardis,OH,Ohio,2027,0.00000608489000
43947,Shadyside,OH,Ohio,5072,0.00001522570000
43948,Smithfield,OH,Ohio,693,0.00000208033000
43950,Saint Clairsville,OH,Ohio,16535,0.00004963680000
43951,Lafferty,OH,Ohio,71,0.00000021313600
43952,Steubenville,OH,Ohio,17431,0.00005232650000
43953,Steubenville,OH,Ohio,11930,0.00003581290000
43961,Stratton,OH,Ohio,289,0.00000086755500
43962,Summitville,OH,Ohio,76,0.00000022814600
43963,Tiltonsville,OH,Ohio,1342,0.00000402858000
43964,Toronto,OH,Ohio,9414,0.00002826010000
43967,Warnock,OH,Ohio,226,0.00000067843400
43968,Wellsville,OH,Ohio,6069,0.00001821870000
43971,Yorkville,OH,Ohio,1006,0.00000301993000
43972,Bannock,OH,Ohio,103,0.00000030919800
43973,Freeport,OH,Ohio,2297,0.00000689541000
43974,Harrisville,OH,Ohio,83,0.00000024915900
43976,Hopedale,OH,Ohio,1562,0.00000468900000
43977,Flushing,OH,Ohio,2063,0.00000619296000
43981,New Athens,OH,Ohio,242,0.00000072646500
43983,Piedmont,OH,Ohio,318,0.00000095461100
43985,Holloway,OH,Ohio,241,0.00000072346300
43986,Jewett,OH,Ohio,1871,0.00000561659000
43988,Scio,OH,Ohio,2278,0.00000683837000
44001,Amherst,OH,Ohio,21143,0.00006346960000
44003,Andover,OH,Ohio,4927,0.00001479050000
44004,Ashtabula,OH,Ohio,31470,0.00009447040000
44010,Austinburg,OH,Ohio,1672,0.00000501921000
44011,Avon,OH,Ohio,24544,0.00007367910000
44012,Avon Lake,OH,Ohio,25007,0.00007506900000
44017,Berea,OH,Ohio,18726,0.00005621400000
44021,Burton,OH,Ohio,5708,0.00001713500000
44022,Chagrin Falls,OH,Ohio,16675,0.00005005700000
44023,Chagrin Falls,OH,Ohio,18843,0.00005656520000
44024,Chardon,OH,Ohio,24213,0.00007268550000
44026,Chesterland,OH,Ohio,10773,0.00003233970000
44028,Columbia Station,OH,Ohio,9317,0.00002796890000
44030,Conneaut,OH,Ohio,16160,0.00004851100000
44032,Dorset,OH,Ohio,1285,0.00000385747000
44035,Elyria,OH,Ohio,61924,0.00018589100000
44039,North Ridgeville,OH,Ohio,35065,0.00010526200000
44040,Gates Mills,OH,Ohio,3087,0.00000926693000
44041,Geneva,OH,Ohio,14005,0.00004204190000
44044,Grafton,OH,Ohio,15054,0.00004519090000
44045,Grand River,OH,Ohio,680,0.00000204131000
44046,Huntsburg,OH,Ohio,2231,0.00000669728000
44047,Jefferson,OH,Ohio,8752,0.00002627280000
44048,Kingsville,OH,Ohio,2335,0.00000700948000
44049,Kipton,OH,Ohio,198,0.00000059438000
44050,Lagrange,OH,Ohio,6869,0.00002062020000
44052,Lorain,OH,Ohio,28842,0.00008658140000
44053,Lorain,OH,Ohio,20590,0.00006180950000
44054,Sheffield Lake,OH,Ohio,12644,0.00003795630000
44055,Lorain,OH,Ohio,19514,0.00005857950000
44056,Macedonia,OH,Ohio,12086,0.00003628120000
44057,Madison,OH,Ohio,19385,0.00005819220000
44060,Mentor,OH,Ohio,60279,0.00018095300000
44062,Middlefield,OH,Ohio,15858,0.00004760450000
44064,Montville,OH,Ohio,1448,0.00000434678000
44065,Newbury,OH,Ohio,4021,0.00001207070000
44067,Northfield,OH,Ohio,20038,0.00006015250000
44068,North Kingsville,OH,Ohio,219,0.00000065742100
44070,North Olmsted,OH,Ohio,32373,0.00009718120000
44072,Novelty,OH,Ohio,5061,0.00001519270000
44074,Oberlin,OH,Ohio,11648,0.00003496640000
44076,Orwell,OH,Ohio,5086,0.00001526780000
44077,Painesville,OH,Ohio,57760,0.00017339100000
44080,Parkman,OH,Ohio,146,0.00000043828000
44081,Perry,OH,Ohio,7119,0.00002137070000
44082,Pierpont,OH,Ohio,1874,0.00000562560000
44084,Rock Creek,OH,Ohio,3994,0.00001198970000
44085,Rome,OH,Ohio,3197,0.00000959714000
44086,Thompson,OH,Ohio,2286,0.00000686239000
44087,Twinsburg,OH,Ohio,22196,0.00006663060000
44089,Vermilion,OH,Ohio,15597,0.00004682100000
44090,Wellington,OH,Ohio,10920,0.00003278100000
44092,Wickliffe,OH,Ohio,16935,0.00005083750000
44093,Williamsfield,OH,Ohio,981,0.00000294488000
44094,Willoughby,OH,Ohio,37051,0.00011122400000
44095,Eastlake,OH,Ohio,32751,0.00009831590000
44099,Windsor,OH,Ohio,2618,0.00000785903000
44101,Cleveland,OH,Ohio,650,0.00000195125000
44102,Cleveland,OH,Ohio,42643,0.00012801100000
44103,Cleveland,OH,Ohio,14799,0.00004442540000
44104,Cleveland,OH,Ohio,18831,0.00005652920000
44105,Cleveland,OH,Ohio,34342,0.00010309200000
44106,Cleveland,OH,Ohio,24824,0.00007451970000
44107,Lakewood,OH,Ohio,50901,0.00015280100000
44108,Cleveland,OH,Ohio,21714,0.00006518370000
44109,Cleveland,OH,Ohio,39502,0.00011858200000
44110,Cleveland,OH,Ohio,18451,0.00005538840000
44111,Cleveland,OH,Ohio,42367,0.00012718200000
44112,Cleveland,OH,Ohio,18945,0.00005687140000
44113,Cleveland,OH,Ohio,19165,0.00005753180000
44114,Cleveland,OH,Ohio,7006,0.00002103150000
44115,Cleveland,OH,Ohio,8961,0.00002690020000
44116,Rocky River,OH,Ohio,21550,0.00006469140000
44117,Euclid,OH,Ohio,9971,0.00002993210000
44118,Cleveland,OH,Ohio,40883,0.00012272800000
44119,Cleveland,OH,Ohio,12924,0.00003879680000
44120,Cleveland,OH,Ohio,34632,0.00010396300000
44121,Cleveland,OH,Ohio,33013,0.00009910240000
44122,Beachwood,OH,Ohio,36215,0.00010871500000
44123,Euclid,OH,Ohio,18446,0.00005537340000
44124,Cleveland,OH,Ohio,40328,0.00012106100000
44125,Cleveland,OH,Ohio,29367,0.00008815740000
44126,Cleveland,OH,Ohio,17133,0.00005143190000
44127,Cleveland,OH,Ohio,4573,0.00001372780000
44128,Cleveland,OH,Ohio,28405,0.00008526960000
44129,Cleveland,OH,Ohio,28700,0.00008615510000
44130,Cleveland,OH,Ohio,51454,0.00015446100000
44131,Independence,OH,Ohio,20651,0.00006199270000
44132,Euclid,OH,Ohio,14680,0.00004406820000
44133,North Royalton,OH,Ohio,31193,0.00009363890000
44134,Cleveland,OH,Ohio,37634,0.00011297400000
44135,Cleveland,OH,Ohio,26836,0.00008055950000
44136,Strongsville,OH,Ohio,25180,0.00007558840000
44137,Maple Heights,OH,Ohio,23639,0.00007096240000
44138,Olmsted Falls,OH,Ohio,23093,0.00006932340000
44139,Solon,OH,Ohio,25009,0.00007507500000
44140,Bay Village,OH,Ohio,16052,0.00004818680000
44141,Brecksville,OH,Ohio,13836,0.00004153460000
44142,Brookpark,OH,Ohio,18592,0.00005581170000
44143,Cleveland,OH,Ohio,24414,0.00007328890000
44144,Cleveland,OH,Ohio,22281,0.00006688580000
44145,Westlake,OH,Ohio,34051,0.00010221800000
44146,Bedford,OH,Ohio,29686,0.00008911500000
44147,Broadview Heights,OH,Ohio,19821,0.00005950110000
44149,Strongsville,OH,Ohio,21049,0.00006318740000
44201,Atwater,OH,Ohio,6870,0.00002062320000
44202,Aurora,OH,Ohio,21860,0.00006562200000
44203,Barberton,OH,Ohio,38942,0.00011690100000
44212,Brunswick,OH,Ohio,45836,0.00013759600000
44214,Burbank,OH,Ohio,2325,0.00000697947000
44215,Chippewa Lake,OH,Ohio,2364,0.00000709654000
44216,Clinton,OH,Ohio,9150,0.00002746760000
44217,Creston,OH,Ohio,3550,0.00001065680000
44221,Cuyahoga Falls,OH,Ohio,29722,0.00008922310000
44223,Cuyahoga Falls,OH,Ohio,18240,0.00005475500000
44224,Stow,OH,Ohio,39247,0.00011781600000
44230,Doylestown,OH,Ohio,8187,0.00002457670000
44231,Garrettsville,OH,Ohio,8893,0.00002669610000
44232,Green,OH,Ohio,2,0.00000000600384
44233,Hinckley,OH,Ohio,8013,0.00002405440000
44234,Hiram,OH,Ohio,3837,0.00001151840000
44235,Homerville,OH,Ohio,1541,0.00000462596000
44236,Hudson,OH,Ohio,26216,0.00007869830000
44240,Kent,OH,Ohio,38846,0.00011661300000
44241,Streetsboro,OH,Ohio,17552,0.00005268970000
44243,Kent,OH,Ohio,5396,0.00001619840000
44250,Lakemore,OH,Ohio,1347,0.00000404359000
44251,Westfield Center,OH,Ohio,927,0.00000278278000
44253,Litchfield,OH,Ohio,3291,0.00000987932000
44254,Lodi,OH,Ohio,4868,0.00001461330000
44255,Mantua,OH,Ohio,7699,0.00002311180000
44256,Medina,OH,Ohio,64568,0.00019382800000
44260,Mogadore,OH,Ohio,13182,0.00003957130000
44262,Munroe Falls,OH,Ohio,5001,0.00001501260000
44264,Peninsula,OH,Ohio,3073,0.00000922490000
44266,Ravenna,OH,Ohio,32213,0.00009670090000
44270,Rittman,OH,Ohio,8154,0.00002447770000
44272,Rootstown,OH,Ohio,5558,0.00001668470000
44273,Seville,OH,Ohio,7217,0.00002166490000
44274,Sharon Center,OH,Ohio,327,0.00000098162800
44275,Spencer,OH,Ohio,2896,0.00000869356000
44276,Sterling,OH,Ohio,1863,0.00000559258000
44278,Tallmadge,OH,Ohio,18578,0.00005576970000
44280,Valley City,OH,Ohio,5302,0.00001591620000
44281,Wadsworth,OH,Ohio,33298,0.00009995790000
